Order Number,Year,Month,Day,Product Number,Product Name,Count,Extra Col1,Extra Col2,Empty Column
1352,2008,12,12,P-10353,zuccini ,"23,218.97",Lorem,Ipsum,
1353,2008,12,12,P-10354,cilantro,"23,236.29",Lorem,Ipsum,
1354,2008,12,12,P-10355,tomatoes,"23,253.62",Lorem,Ipsum,
1355,2008,12,12,P-10356,potatoes,"23,270.94",Lorem,Ipsum,
1356,2008,12,12,P-10357,capsicum ,"23,288.27",Lorem,Ipsum,
1357,2008,12,12,P-10358,Arugola,"23,305.60",Lorem,Ipsum,
1358,2008,12,12,P-10359,Iceberg lettuce,"23,322.92",Lorem,Ipsum,
1359,2008,12,12,P-10360,zuccini ,"23,340.25",Lorem,Ipsum,
1360,2008,12,12,P-10361,cilantro,"23,357.58",Lorem,Ipsum,
1361,2008,12,12,P-10362,tomatoes,"23,374.90",Lorem,Ipsum,
1362,2008,12,12,P-10363,potatoes,"23,392.23",Lorem,Ipsum,
1363,2008,12,12,P-10364,capsicum ,"23,409.55",Lorem,Ipsum,
1364,2008,12,12,P-10365,Arugola,"23,426.88",Lorem,Ipsum,
1365,2008,12,12,P-10366,Iceberg lettuce,"23,444.21",Lorem,Ipsum,
1366,2008,12,12,P-10367,zuccini ,"23,461.53",Lorem,Ipsum,
1367,2008,12,12,P-10368,cilantro,"23,478.86",Lorem,Ipsum,
1368,2008,12,12,P-10369,tomatoes,"23,496.18",Lorem,Ipsum,
1369,2008,12,12,P-10370,potatoes,"23,513.51",Lorem,Ipsum,
1370,2008,12,12,P-10371,capsicum ,"23,530.84",Lorem,Ipsum,
1371,2008,12,12,P-10372,Arugola,"23,548.16",Lorem,Ipsum,
1372,2008,12,12,P-10373,Iceberg lettuce,"23,565.49",Lorem,Ipsum,
1373,2008,12,12,P-10374,zuccini ,"23,582.81",Lorem,Ipsum,
1374,2008,12,12,P-10375,cilantro,"23,600.14",Lorem,Ipsum,
1375,2008,12,12,P-10376,tomatoes,"23,617.47",Lorem,Ipsum,
1376,2008,12,12,P-10377,potatoes,"23,634.79",Lorem,Ipsum,
1377,2008,12,12,P-10378,capsicum ,"23,652.12",Lorem,Ipsum,
1378,2008,12,12,P-10379,Arugola,"23,669.44",Lorem,Ipsum,
1379,2008,12,12,P-10380,Iceberg lettuce,"23,686.77",Lorem,Ipsum,
1380,2008,12,12,P-10381,zuccini ,"23,704.10",Lorem,Ipsum,
1381,2008,12,12,P-10382,cilantro,"23,721.42",Lorem,Ipsum,
1382,2008,12,12,P-10383,tomatoes,"23,738.75",Lorem,Ipsum,
1383,2008,12,12,P-10384,potatoes,"23,756.08",Lorem,Ipsum,
1384,2008,12,12,P-10385,capsicum ,"23,773.40",Lorem,Ipsum,
1385,2008,12,12,P-10386,Arugola,"23,790.73",Lorem,Ipsum,
1386,2008,12,12,P-10387,Iceberg lettuce,"23,808.05",Lorem,Ipsum,
1387,2008,12,12,P-10388,zuccini ,"23,825.38",Lorem,Ipsum,
1388,2008,12,12,P-10389,cilantro,"23,842.71",Lorem,Ipsum,
1389,2008,12,12,P-10390,tomatoes,"23,860.03",Lorem,Ipsum,
1390,2008,12,12,P-10391,potatoes,"23,877.36",Lorem,Ipsum,
1391,2008,12,12,P-10392,capsicum ,"23,894.68",Lorem,Ipsum,
1392,2008,12,12,P-10393,Arugola,"23,912.01",Lorem,Ipsum,
1393,2008,12,12,P-10394,Iceberg lettuce,"23,929.34",Lorem,Ipsum,
1394,2008,12,12,P-10395,zuccini ,"23,946.66",Lorem,Ipsum,
1395,2008,12,12,P-10396,cilantro,"23,963.99",Lorem,Ipsum,
1396,2008,12,12,P-10397,tomatoes,"23,981.31",Lorem,Ipsum,
1397,2008,12,12,P-10398,potatoes,"23,998.64",Lorem,Ipsum,
1398,2008,12,12,P-10399,capsicum ,"24,015.97",Lorem,Ipsum,
1399,2008,12,12,P-10400,Arugola,"24,033.29",Lorem,Ipsum,
1400,2008,12,12,P-10401,Iceberg lettuce,"24,050.62",Lorem,Ipsum,
1401,2008,12,12,P-10402,zuccini ,"24,067.94",Lorem,Ipsum,
1402,2008,12,12,P-10403,cilantro,"24,085.27",Lorem,Ipsum,
1403,2008,12,12,P-10404,tomatoes,"24,102.60",Lorem,Ipsum,
1404,2008,12,12,P-10405,potatoes,"24,119.92",Lorem,Ipsum,
1405,2008,12,12,P-10406,capsicum ,"24,137.25",Lorem,Ipsum,
1406,2008,12,12,P-10407,Arugola,"24,154.58",Lorem,Ipsum,
1407,2008,12,12,P-10408,Iceberg lettuce,"24,171.90",Lorem,Ipsum,
1408,2008,12,12,P-10409,zuccini ,"24,189.23",Lorem,Ipsum,
1409,2008,12,12,P-10410,cilantro,"24,206.55",Lorem,Ipsum,
1410,2008,12,12,P-10411,tomatoes,"24,223.88",Lorem,Ipsum,
1411,2008,12,12,P-10412,potatoes,"24,241.21",Lorem,Ipsum,
1412,2008,12,12,P-10413,capsicum ,"24,258.53",Lorem,Ipsum,
1413,2008,12,12,P-10414,Arugola,"24,275.86",Lorem,Ipsum,
1414,2008,12,12,P-10415,Iceberg lettuce,"24,293.18",Lorem,Ipsum,
1415,2008,12,12,P-10416,zuccini ,"24,310.51",Lorem,Ipsum,
1416,2008,12,12,P-10417,cilantro,"24,327.84",Lorem,Ipsum,
1417,2008,12,12,P-10418,tomatoes,"24,345.16",Lorem,Ipsum,
1418,2008,12,12,P-10419,potatoes,"24,362.49",Lorem,Ipsum,
1419,2008,12,12,P-10420,capsicum ,"24,379.81",Lorem,Ipsum,
1420,2008,12,12,P-10421,Arugola,"24,397.14",Lorem,Ipsum,
1421,2008,12,12,P-10422,Iceberg lettuce,"24,414.47",Lorem,Ipsum,
1422,2008,12,12,P-10423,zuccini ,"24,431.79",Lorem,Ipsum,
1423,2008,12,12,P-10424,cilantro,"24,449.12",Lorem,Ipsum,
1424,2008,12,12,P-10425,tomatoes,"24,466.45",Lorem,Ipsum,
1425,2008,12,12,P-10426,potatoes,"24,483.77",Lorem,Ipsum,
1426,2008,12,12,P-10427,capsicum ,"24,501.10",Lorem,Ipsum,
1427,2008,12,12,P-10428,Arugola,"24,518.42",Lorem,Ipsum,
1428,2008,12,12,P-10429,Iceberg lettuce,"24,535.75",Lorem,Ipsum,
1429,2008,12,12,P-10430,zuccini ,"24,553.08",Lorem,Ipsum,
1430,2008,12,12,P-10431,cilantro,"24,570.40",Lorem,Ipsum,
1431,2008,12,12,P-10432,tomatoes,"24,587.73",Lorem,Ipsum,
1432,2008,12,12,P-10433,potatoes,"24,605.05",Lorem,Ipsum,
1433,2008,12,12,P-10434,capsicum ,"24,622.38",Lorem,Ipsum,
1434,2008,12,12,P-10435,Arugola,"24,639.71",Lorem,Ipsum,
1435,2008,12,12,P-10436,Iceberg lettuce,"24,657.03",Lorem,Ipsum,
1436,2008,12,12,P-10437,zuccini ,"24,674.36",Lorem,Ipsum,
1437,2008,12,12,P-10438,cilantro,"24,691.68",Lorem,Ipsum,
1438,2008,12,12,P-10439,tomatoes,"24,709.01",Lorem,Ipsum,
1439,2008,12,12,P-10440,potatoes,"24,726.34",Lorem,Ipsum,
1440,2008,12,12,P-10441,capsicum ,"24,743.66",Lorem,Ipsum,
1441,2008,12,12,P-10442,Arugola,"24,760.99",Lorem,Ipsum,
1442,2008,12,12,P-10443,Iceberg lettuce,"24,778.31",Lorem,Ipsum,
1443,2008,12,12,P-10444,zuccini ,"24,795.64",Lorem,Ipsum,
1444,2008,12,12,P-10445,cilantro,"24,812.97",Lorem,Ipsum,
1445,2008,12,12,P-10446,tomatoes,"24,830.29",Lorem,Ipsum,
1446,2008,12,12,P-10447,potatoes,"24,847.62",Lorem,Ipsum,
1447,2008,12,12,P-10448,capsicum ,"24,864.95",Lorem,Ipsum,
1448,2008,12,12,P-10449,Arugola,"24,882.27",Lorem,Ipsum,
1449,2008,12,12,P-10450,Iceberg lettuce,"24,899.60",Lorem,Ipsum,
1450,2008,12,12,P-10451,zuccini ,"24,916.92",Lorem,Ipsum,
1451,2008,12,12,P-10452,cilantro,"24,934.25",Lorem,Ipsum,
1452,2008,12,12,P-10453,tomatoes,"24,951.58",Lorem,Ipsum,
1453,2008,12,12,P-10454,potatoes,"24,968.90",Lorem,Ipsum,
1454,2008,12,12,P-10455,capsicum ,"24,986.23",Lorem,Ipsum,
1455,2008,12,12,P-10456,Arugola,"25,003.55",Lorem,Ipsum,
1456,2008,12,12,P-10457,Iceberg lettuce,"25,020.88",Lorem,Ipsum,
1457,2008,12,12,P-10458,zuccini ,"25,038.21",Lorem,Ipsum,
1458,2008,12,12,P-10459,cilantro,"25,055.53",Lorem,Ipsum,
1459,2008,12,12,P-10460,tomatoes,"25,072.86",Lorem,Ipsum,
1460,2008,12,12,P-10461,potatoes,"25,090.18",Lorem,Ipsum,
1461,2008,12,12,P-10462,capsicum ,"25,107.51",Lorem,Ipsum,
1462,2008,12,12,P-10463,Arugola,"25,124.84",Lorem,Ipsum,
1463,2008,12,12,P-10464,Iceberg lettuce,"25,142.16",Lorem,Ipsum,
1464,2008,12,12,P-10465,zuccini ,"25,159.49",Lorem,Ipsum,
1465,2008,12,12,P-10466,cilantro,"25,176.81",Lorem,Ipsum,
1466,2008,12,12,P-10467,tomatoes,"25,194.14",Lorem,Ipsum,
1467,2008,12,12,P-10468,potatoes,"25,211.47",Lorem,Ipsum,
1468,2008,12,12,P-10469,capsicum ,"25,228.79",Lorem,Ipsum,
1469,2008,12,12,P-10470,Arugola,"25,246.12",Lorem,Ipsum,
1470,2008,12,12,P-10471,Iceberg lettuce,"25,263.45",Lorem,Ipsum,
1471,2008,12,12,P-10472,zuccini ,"25,280.77",Lorem,Ipsum,
1472,2008,12,12,P-10473,cilantro,"25,298.10",Lorem,Ipsum,
1473,2008,12,12,P-10474,tomatoes,"25,315.42",Lorem,Ipsum,
1474,2008,12,12,P-10475,potatoes,"25,332.75",Lorem,Ipsum,
1475,2008,12,12,P-10476,capsicum ,"25,350.08",Lorem,Ipsum,
1476,2008,12,12,P-10477,Arugola,"25,367.40",Lorem,Ipsum,
1477,2008,12,12,P-10478,Iceberg lettuce,"25,384.73",Lorem,Ipsum,
1478,2008,12,12,P-10479,zuccini ,"25,402.05",Lorem,Ipsum,
1479,2008,12,12,P-10480,cilantro,"25,419.38",Lorem,Ipsum,
1480,2008,12,12,P-10481,tomatoes,"25,436.71",Lorem,Ipsum,
1481,2008,12,12,P-10482,potatoes,"25,454.03",Lorem,Ipsum,
1482,2008,12,12,P-10483,capsicum ,"25,471.36",Lorem,Ipsum,
1483,2008,12,12,P-10484,Arugola,"25,488.68",Lorem,Ipsum,
1484,2008,12,12,P-10485,Iceberg lettuce,"25,506.01",Lorem,Ipsum,
1485,2008,12,12,P-10486,zuccini ,"25,523.34",Lorem,Ipsum,
1486,2008,12,12,P-10487,cilantro,"25,540.66",Lorem,Ipsum,
1487,2008,12,12,P-10488,tomatoes,"25,557.99",Lorem,Ipsum,
1488,2008,12,12,P-10489,potatoes,"25,575.31",Lorem,Ipsum,
1489,2008,12,12,P-10490,capsicum ,"25,592.64",Lorem,Ipsum,
1490,2008,12,12,P-10491,Arugola,"25,609.97",Lorem,Ipsum,
1491,2008,12,12,P-10492,Iceberg lettuce,"25,627.29",Lorem,Ipsum,
1492,2008,12,12,P-10493,zuccini ,"25,644.62",Lorem,Ipsum,
1493,2008,12,12,P-10494,cilantro,"25,661.95",Lorem,Ipsum,
1494,2008,12,12,P-10495,tomatoes,"25,679.27",Lorem,Ipsum,
1495,2008,12,12,P-10496,potatoes,"25,696.60",Lorem,Ipsum,
1496,2008,12,12,P-10497,capsicum ,"25,713.92",Lorem,Ipsum,
1497,2008,12,12,P-10498,Arugola,"25,731.25",Lorem,Ipsum,
1498,2008,12,12,P-10499,Iceberg lettuce,"25,748.58",Lorem,Ipsum,
1499,2008,12,12,P-10500,zuccini ,"25,765.90",Lorem,Ipsum,
1500,2008,12,12,P-10501,cilantro,"25,783.23",Lorem,Ipsum,
1501,2008,12,12,P-10502,tomatoes,"25,800.55",Lorem,Ipsum,
1502,2008,12,12,P-10503,potatoes,"25,817.88",Lorem,Ipsum,
1503,2008,12,12,P-10504,capsicum ,"25,835.21",Lorem,Ipsum,
1504,2008,12,12,P-10505,Arugola,"25,852.53",Lorem,Ipsum,
1505,2008,12,12,P-10506,Iceberg lettuce,"25,869.86",Lorem,Ipsum,
1506,2008,12,12,P-10507,zuccini ,"25,887.18",Lorem,Ipsum,
1507,2008,12,12,P-10508,cilantro,"25,904.51",Lorem,Ipsum,
1508,2008,12,12,P-10509,tomatoes,"25,921.84",Lorem,Ipsum,
1509,2008,12,12,P-10510,potatoes,"25,939.16",Lorem,Ipsum,
1510,2008,12,12,P-10511,capsicum ,"25,956.49",Lorem,Ipsum,
1511,2008,12,12,P-10512,Arugola,"25,973.81",Lorem,Ipsum,
1512,2008,12,12,P-10513,Iceberg lettuce,"25,991.14",Lorem,Ipsum,
1513,2008,12,12,P-10514,zuccini ,"26,008.47",Lorem,Ipsum,
1514,2008,12,12,P-10515,cilantro,"26,025.79",Lorem,Ipsum,
1515,2008,12,12,P-10516,tomatoes,"26,043.12",Lorem,Ipsum,
1516,2008,12,12,P-10517,potatoes,"26,060.45",Lorem,Ipsum,
1517,2008,12,12,P-10518,capsicum ,"26,077.77",Lorem,Ipsum,
1518,2008,12,12,P-10519,Arugola,"26,095.10",Lorem,Ipsum,
1519,2008,12,12,P-10520,Iceberg lettuce,"26,112.42",Lorem,Ipsum,
1520,2008,12,12,P-10521,zuccini ,"26,129.75",Lorem,Ipsum,
1521,2008,12,12,P-10522,cilantro,"26,147.08",Lorem,Ipsum,
1522,2008,12,12,P-10523,tomatoes,"26,164.40",Lorem,Ipsum,
1523,2008,12,12,P-10524,potatoes,"26,181.73",Lorem,Ipsum,
1524,2008,12,12,P-10525,capsicum ,"26,199.05",Lorem,Ipsum,
1525,2008,12,12,P-10526,Arugola,"26,216.38",Lorem,Ipsum,
1526,2008,12,12,P-10527,Iceberg lettuce,"26,233.71",Lorem,Ipsum,
1527,2008,12,12,P-10528,zuccini ,"26,251.03",Lorem,Ipsum,
1528,2008,12,12,P-10529,cilantro,"26,268.36",Lorem,Ipsum,
1529,2008,12,12,P-10530,tomatoes,"26,285.68",Lorem,Ipsum,
1530,2008,12,12,P-10531,potatoes,"26,303.01",Lorem,Ipsum,
1531,2008,12,12,P-10532,capsicum ,"26,320.34",Lorem,Ipsum,
1532,2008,12,12,P-10533,Arugola,"26,337.66",Lorem,Ipsum,
1533,2008,12,12,P-10534,Iceberg lettuce,"26,354.99",Lorem,Ipsum,
1534,2008,12,12,P-10535,zuccini ,"26,372.31",Lorem,Ipsum,
1535,2008,12,12,P-10536,cilantro,"26,389.64",Lorem,Ipsum,
1536,2008,12,12,P-10537,tomatoes,"26,406.97",Lorem,Ipsum,
1537,2008,12,12,P-10538,potatoes,"26,424.29",Lorem,Ipsum,
1538,2008,12,12,P-10539,capsicum ,"26,441.62",Lorem,Ipsum,
1539,2008,12,12,P-10540,Arugola,"26,458.95",Lorem,Ipsum,
1540,2008,12,12,P-10541,Iceberg lettuce,"26,476.27",Lorem,Ipsum,
1541,2008,12,12,P-10542,zuccini ,"26,493.60",Lorem,Ipsum,
1542,2008,12,12,P-10543,cilantro,"26,510.92",Lorem,Ipsum,
1543,2008,12,12,P-10544,tomatoes,"26,528.25",Lorem,Ipsum,
1544,2008,12,12,P-10545,potatoes,"26,545.58",Lorem,Ipsum,
1545,2008,12,12,P-10546,capsicum ,"26,562.90",Lorem,Ipsum,
1546,2008,12,12,P-10547,Arugola,"26,580.23",Lorem,Ipsum,
1547,2008,12,12,P-10548,Iceberg lettuce,"26,597.55",Lorem,Ipsum,
1548,2008,12,12,P-10549,zuccini ,"26,614.88",Lorem,Ipsum,
1549,2008,12,12,P-10550,cilantro,"26,632.21",Lorem,Ipsum,
1550,2008,12,12,P-10551,tomatoes,"26,649.53",Lorem,Ipsum,
1551,2008,12,12,P-10552,potatoes,"26,666.86",Lorem,Ipsum,
1552,2008,12,12,P-10553,capsicum ,"26,684.18",Lorem,Ipsum,
1553,2008,12,12,P-10554,Arugola,"26,701.51",Lorem,Ipsum,
1554,2008,12,12,P-10555,Iceberg lettuce,"26,718.84",Lorem,Ipsum,
1555,2008,12,12,P-10556,zuccini ,"26,736.16",Lorem,Ipsum,
1556,2008,12,12,P-10557,cilantro,"26,753.49",Lorem,Ipsum,
1557,2008,12,12,P-10558,tomatoes,"26,770.82",Lorem,Ipsum,
1558,2008,12,12,P-10559,potatoes,"26,788.14",Lorem,Ipsum,
1559,2008,12,12,P-10560,capsicum ,"26,805.47",Lorem,Ipsum,
1560,2008,12,12,P-10561,Arugola,"26,822.79",Lorem,Ipsum,
1561,2008,12,12,P-10562,Iceberg lettuce,"26,840.12",Lorem,Ipsum,
1562,2008,12,12,P-10563,zuccini ,"26,857.45",Lorem,Ipsum,
1563,2008,12,12,P-10564,cilantro,"26,874.77",Lorem,Ipsum,
1564,2008,12,12,P-10565,tomatoes,"26,892.10",Lorem,Ipsum,
1565,2008,12,12,P-10566,potatoes,"26,909.42",Lorem,Ipsum,
1566,2008,12,12,P-10567,capsicum ,"26,926.75",Lorem,Ipsum,
1567,2008,12,12,P-10568,Arugola,"26,944.08",Lorem,Ipsum,
1568,2008,12,12,P-10569,Iceberg lettuce,"26,961.40",Lorem,Ipsum,
1569,2008,12,12,P-10570,zuccini ,"26,978.73",Lorem,Ipsum,
1570,2008,12,12,P-10571,cilantro,"26,996.05",Lorem,Ipsum,
1571,2008,12,12,P-10572,tomatoes,"27,013.38",Lorem,Ipsum,
1572,2008,12,12,P-10573,potatoes,"27,030.71",Lorem,Ipsum,
1573,2008,12,12,P-10574,capsicum ,"27,048.03",Lorem,Ipsum,
1574,2008,12,12,P-10575,Arugola,"27,065.36",Lorem,Ipsum,
1575,2008,12,12,P-10576,Iceberg lettuce,"27,082.68",Lorem,Ipsum,
1576,2008,12,12,P-10577,zuccini ,"27,100.01",Lorem,Ipsum,
1577,2008,12,12,P-10578,cilantro,"27,117.34",Lorem,Ipsum,
1578,2008,12,12,P-10579,tomatoes,"27,134.66",Lorem,Ipsum,
1579,2008,12,12,P-10580,potatoes,"27,151.99",Lorem,Ipsum,
1580,2008,12,12,P-10581,capsicum ,"27,169.32",Lorem,Ipsum,
1581,2008,12,12,P-10582,Arugola,"27,186.64",Lorem,Ipsum,
1582,2008,12,12,P-10583,Iceberg lettuce,"27,203.97",Lorem,Ipsum,
1583,2008,12,12,P-10584,zuccini ,"27,221.29",Lorem,Ipsum,
1584,2008,12,12,P-10585,cilantro,"27,238.62",Lorem,Ipsum,
1585,2008,12,12,P-10586,tomatoes,"27,255.95",Lorem,Ipsum,
1586,2008,12,12,P-10587,potatoes,"27,273.27",Lorem,Ipsum,
1587,2008,12,12,P-10588,capsicum ,"27,290.60",Lorem,Ipsum,
1588,2008,12,12,P-10589,Arugola,"27,307.92",Lorem,Ipsum,
1589,2008,12,12,P-10590,Iceberg lettuce,"27,325.25",Lorem,Ipsum,
1590,2008,12,12,P-10591,zuccini ,"27,342.58",Lorem,Ipsum,
1591,2008,12,12,P-10592,cilantro,"27,359.90",Lorem,Ipsum,
1592,2008,12,12,P-10593,tomatoes,"27,377.23",Lorem,Ipsum,
1593,2008,12,12,P-10594,potatoes,"27,394.55",Lorem,Ipsum,
1594,2008,12,12,P-10595,capsicum ,"27,411.88",Lorem,Ipsum,
1595,2008,12,12,P-10596,Arugola,"27,429.21",Lorem,Ipsum,
1596,2008,12,12,P-10597,Iceberg lettuce,"27,446.53",Lorem,Ipsum,
1597,2008,12,12,P-10598,zuccini ,"27,463.86",Lorem,Ipsum,
1598,2008,12,12,P-10599,cilantro,"27,481.18",Lorem,Ipsum,
1599,2008,12,12,P-10600,tomatoes,"27,498.51",Lorem,Ipsum,
1600,2008,12,12,P-10601,potatoes,"27,515.84",Lorem,Ipsum,
1601,2008,12,12,P-10602,capsicum ,"27,533.16",Lorem,Ipsum,
1602,2008,12,12,P-10603,Arugola,"27,550.49",Lorem,Ipsum,
1603,2008,12,12,P-10604,Iceberg lettuce,"27,567.82",Lorem,Ipsum,
1604,2008,12,12,P-10605,zuccini ,"27,585.14",Lorem,Ipsum,
1605,2008,12,12,P-10606,cilantro,"27,602.47",Lorem,Ipsum,
1606,2008,12,12,P-10607,tomatoes,"27,619.79",Lorem,Ipsum,
1607,2008,12,12,P-10608,potatoes,"27,637.12",Lorem,Ipsum,
1608,2008,12,12,P-10609,capsicum ,"27,654.45",Lorem,Ipsum,
1609,2008,12,12,P-10610,Arugola,"27,671.77",Lorem,Ipsum,
1610,2008,12,12,P-10611,Iceberg lettuce,"27,689.10",Lorem,Ipsum,
1611,2008,12,12,P-10612,zuccini ,"27,706.42",Lorem,Ipsum,
1612,2008,12,12,P-10613,cilantro,"27,723.75",Lorem,Ipsum,
1613,2008,12,12,P-10614,tomatoes,"27,741.08",Lorem,Ipsum,
1614,2008,12,12,P-10615,potatoes,"27,758.40",Lorem,Ipsum,
1615,2008,12,12,P-10616,capsicum ,"27,775.73",Lorem,Ipsum,
1616,2008,12,12,P-10617,Arugola,"27,793.05",Lorem,Ipsum,
1617,2008,12,12,P-10618,Iceberg lettuce,"27,810.38",Lorem,Ipsum,
1618,2008,12,12,P-10619,zuccini ,"27,827.71",Lorem,Ipsum,
1619,2008,12,12,P-10620,cilantro,"27,845.03",Lorem,Ipsum,
1620,2008,12,12,P-10621,tomatoes,"27,862.36",Lorem,Ipsum,
1621,2008,12,12,P-10622,potatoes,"27,879.68",Lorem,Ipsum,
1622,2008,12,12,P-10623,capsicum ,"27,897.01",Lorem,Ipsum,
1623,2008,12,12,P-10624,Arugola,"27,914.34",Lorem,Ipsum,
1624,2008,12,12,P-10625,Iceberg lettuce,"27,931.66",Lorem,Ipsum,
1625,2008,12,12,P-10626,zuccini ,"27,948.99",Lorem,Ipsum,
1626,2008,12,12,P-10627,cilantro,"27,966.32",Lorem,Ipsum,
1627,2008,12,12,P-10628,tomatoes,"27,983.64",Lorem,Ipsum,
1628,2008,12,12,P-10629,potatoes,"28,000.97",Lorem,Ipsum,
1629,2008,12,12,P-10630,capsicum ,"28,018.29",Lorem,Ipsum,
1630,2008,12,12,P-10631,Arugola,"28,035.62",Lorem,Ipsum,
1631,2008,12,12,P-10632,Iceberg lettuce,"28,052.95",Lorem,Ipsum,
1632,2008,12,12,P-10633,zuccini ,"28,070.27",Lorem,Ipsum,
1633,2008,12,12,P-10634,cilantro,"28,087.60",Lorem,Ipsum,
1634,2008,12,12,P-10635,tomatoes,"28,104.92",Lorem,Ipsum,
1635,2008,12,12,P-10636,potatoes,"28,122.25",Lorem,Ipsum,
1636,2008,12,12,P-10637,capsicum ,"28,139.58",Lorem,Ipsum,
1637,2008,12,12,P-10638,Arugola,"28,156.90",Lorem,Ipsum,
1638,2008,12,12,P-10639,Iceberg lettuce,"28,174.23",Lorem,Ipsum,
1639,2008,12,12,P-10640,zuccini ,"28,191.55",Lorem,Ipsum,
1640,2008,12,12,P-10641,cilantro,"28,208.88",Lorem,Ipsum,
1641,2008,12,12,P-10642,tomatoes,"28,226.21",Lorem,Ipsum,
1642,2008,12,12,P-10643,potatoes,"28,243.53",Lorem,Ipsum,
1643,2008,12,12,P-10644,capsicum ,"28,260.86",Lorem,Ipsum,
1644,2008,12,12,P-10645,Arugola,"28,278.18",Lorem,Ipsum,
1645,2008,12,12,P-10646,Iceberg lettuce,"28,295.51",Lorem,Ipsum,
1646,2008,12,12,P-10647,zuccini ,"28,312.84",Lorem,Ipsum,
1647,2008,12,12,P-10648,cilantro,"28,330.16",Lorem,Ipsum,
1648,2008,12,12,P-10649,tomatoes,"28,347.49",Lorem,Ipsum,
1649,2008,12,12,P-10650,potatoes,"28,364.82",Lorem,Ipsum,
1650,2008,12,12,P-10651,capsicum ,"28,382.14",Lorem,Ipsum,
1651,2008,12,12,P-10652,Arugola,"28,399.47",Lorem,Ipsum,
1652,2008,12,12,P-10653,Iceberg lettuce,"28,416.79",Lorem,Ipsum,
1653,2008,12,12,P-10654,zuccini ,"28,434.12",Lorem,Ipsum,
1654,2008,12,12,P-10655,cilantro,"28,451.45",Lorem,Ipsum,
1655,2008,12,12,P-10656,tomatoes,"28,468.77",Lorem,Ipsum,
1656,2008,12,12,P-10657,potatoes,"28,486.10",Lorem,Ipsum,
1657,2008,12,12,P-10658,capsicum ,"28,503.42",Lorem,Ipsum,
1658,2008,12,12,P-10659,Arugola,"28,520.75",Lorem,Ipsum,
1659,2008,12,12,P-10660,Iceberg lettuce,"28,538.08",Lorem,Ipsum,
1660,2008,12,12,P-10661,zuccini ,"28,555.40",Lorem,Ipsum,
1661,2008,12,12,P-10662,cilantro,"28,572.73",Lorem,Ipsum,
1662,2008,12,12,P-10663,tomatoes,"28,590.05",Lorem,Ipsum,
1663,2008,12,12,P-10664,potatoes,"28,607.38",Lorem,Ipsum,
1664,2008,12,12,P-10665,capsicum ,"28,624.71",Lorem,Ipsum,
1665,2008,12,12,P-10666,Arugola,"28,642.03",Lorem,Ipsum,
1666,2008,12,12,P-10667,Iceberg lettuce,"28,659.36",Lorem,Ipsum,
1667,2008,12,12,P-10668,zuccini ,"28,676.69",Lorem,Ipsum,
1668,2008,12,12,P-10669,cilantro,"28,694.01",Lorem,Ipsum,
1669,2008,12,12,P-10670,tomatoes,"28,711.34",Lorem,Ipsum,
1670,2008,12,12,P-10671,potatoes,"28,728.66",Lorem,Ipsum,
1671,2008,12,12,P-10672,capsicum ,"28,745.99",Lorem,Ipsum,
1672,2008,12,12,P-10673,Arugola,"28,763.32",Lorem,Ipsum,
1673,2008,12,12,P-10674,Iceberg lettuce,"28,780.64",Lorem,Ipsum,
1674,2008,12,12,P-10675,zuccini ,"28,797.97",Lorem,Ipsum,
1675,2008,12,12,P-10676,cilantro,"28,815.29",Lorem,Ipsum,
1676,2008,12,12,P-10677,tomatoes,"28,832.62",Lorem,Ipsum,
1677,2008,12,12,P-10678,potatoes,"28,849.95",Lorem,Ipsum,
1678,2008,12,12,P-10679,capsicum ,"28,867.27",Lorem,Ipsum,
1679,2008,12,12,P-10680,Arugola,"28,884.60",Lorem,Ipsum,
1680,2008,12,12,P-10681,Iceberg lettuce,"28,901.92",Lorem,Ipsum,
1681,2008,12,12,P-10682,zuccini ,"28,919.25",Lorem,Ipsum,
1682,2008,12,12,P-10683,cilantro,"28,936.58",Lorem,Ipsum,
1683,2008,12,12,P-10684,tomatoes,"28,953.90",Lorem,Ipsum,
1684,2008,12,12,P-10685,potatoes,"28,971.23",Lorem,Ipsum,
1685,2008,12,12,P-10686,capsicum ,"28,988.55",Lorem,Ipsum,
1686,2008,12,12,P-10687,Arugola,"29,005.88",Lorem,Ipsum,
1687,2008,12,12,P-10688,Iceberg lettuce,"29,023.21",Lorem,Ipsum,
1688,2008,12,12,P-10689,zuccini ,"29,040.53",Lorem,Ipsum,
1689,2008,12,12,P-10690,cilantro,"29,057.86",Lorem,Ipsum,
1690,2008,12,12,P-10691,tomatoes,"29,075.19",Lorem,Ipsum,
1691,2008,12,12,P-10692,potatoes,"29,092.51",Lorem,Ipsum,
1692,2008,12,12,P-10693,capsicum ,"29,109.84",Lorem,Ipsum,
1693,2008,12,12,P-10694,Arugola,"29,127.16",Lorem,Ipsum,
1694,2008,12,12,P-10695,Iceberg lettuce,"29,144.49",Lorem,Ipsum,
1695,2008,12,12,P-10696,zuccini ,"29,161.82",Lorem,Ipsum,
1696,2008,12,12,P-10697,cilantro,"29,179.14",Lorem,Ipsum,
1697,2008,12,12,P-10698,tomatoes,"29,196.47",Lorem,Ipsum,
1698,2008,12,12,P-10699,potatoes,"29,213.79",Lorem,Ipsum,
